date,store_id,category,is_promotion,foot_traffic,marketing_spend_usd,revenue_usd
2023-01-29,Store-East,Electronics,0,84,29.29,1677.54
2023-01-29,Store-East,Apparel,0,62,38.32,1066.93
2023-01-29,Store-East,Home & Kitchen,0,44,16.29,1007.04
2023-01-29,Store-East,Beauty,1,70,205.81,1561.01
2023-01-29,Store-West,Electronics,0,41,32.59,1402.47
2023-01-29,Store-West,Apparel,0,33,0.7,1063.76
2023-01-29,Store-West,Home & Kitchen,0,27,33.65,942.12
2023-01-29,Store-West,Beauty,1,102,298.98,1597.65
2023-01-30,Store-North,Electronics,0,44,12.25,1029.75
2023-01-30,Store-North,Apparel,1,49,76.08,1263.13
2023-01-30,Store-North,Home & Kitchen,0,45,38.31,707.02
2023-01-30,Store-North,Beauty,0,22,22.33,764.83
2023-01-30,Store-South,Electronics,1,115,77.66,1875.94
2023-01-30,Store-South,Apparel,0,37,41.34,903.67
2023-01-30,Store-South,Home & Kitchen,0,22,26.54,691.29
2023-01-30,Store-South,Beauty,0,31,17.77,709.56
2023-01-30,Store-East,Electronics,0,64,26.98,1114.37
2023-01-30,Store-East,Apparel,0,41,16.8,804.21
2023-01-30,Store-East,Home & Kitchen,0,26,7.82,881.78
2023-01-30,Store-East,Beauty,0,29,16.29,903.24
2023-01-30,Store-West,Electronics,0,34,3.49,1171.84
2023-01-30,Store-West,Apparel,0,25,23.38,874.7
2023-01-30,Store-West,Home & Kitchen,0,27,36.19,724.34
2023-01-30,Store-West,Beauty,0,35,11.57,728.02
2023-01-31,Store-North,Electronics,0,42,44.27,1212.01
2023-01-31,Store-North,Apparel,0,30,16.31,843.82
2023-01-31,Store-North,Home & Kitchen,1,48,277.21,1248.99
2023-01-31,Store-North,Beauty,0,24,47.82,748.46
2023-01-31,Store-South,Electronics,0,60,37.63,1372.04
2023-01-31,Store-South,Apparel,0,30,40.48,838.85
2023-01-31,Store-South,Home & Kitchen,1,42,99.51,1126.22
2023-01-31,Store-South,Beauty,0,35,22.28,894.98
2023-01-31,Store-East,Electronics,0,35,10.85,1033.2
2023-01-31,Store-East,Apparel,0,31,49.44,847.65
2023-01-31,Store-East,Home & Kitchen,1,43,55.22,1037.79
2023-01-31,Store-East,Beauty,0,56,38.9,855.33
2023-01-31,Store-West,Electronics,0,42,33.29,1162.25
2023-01-31,Store-West,Apparel,0,41,25.69,831.38
2023-01-31,Store-West,Home & Kitchen,1,32,88.06,1048.41
2023-01-31,Store-West,Beauty,0,33,47.18,913.54
2023-02-01,Store-North,Electronics,1,83,95.12,1485.29
2023-02-01,Store-North,Apparel,0,31,6.66,804.7
2023-02-01,Store-North,Home & Kitchen,1,38,208.1,1200.24
2023-02-01,Store-North,Beauty,0,42,3.8,754.53
2023-02-01,Store-South,Electronics,0,38,41.93,1311.22
2023-02-01,Store-South,Apparel,0,40,11.72,710.68
2023-02-01,Store-South,Home & Kitchen,0,23,25.73,777.44
2023-02-01,Store-South,Beauty,0,21,38.11,721.97
2023-02-01,Store-East,Electronics,0,39,37.93,1261.13
2023-02-01,Store-East,Apparel,0,35,28.29,692.22
2023-02-01,Store-East,Home & Kitchen,0,25,27.13,822.83
2023-02-01,Store-East,Beauty,0,30,43.03,681.56
2023-02-01,Store-West,Electronics,0,43,10.69,1363.16
2023-02-01,Store-West,Apparel,1,40,245.13,1061.01
2023-02-01,Store-West,Home & Kitchen,0,40,22.1,903.62
2023-02-01,Store-West,Beauty,0,29,34.12,885.81
2023-02-02,Store-North,Electronics,0,52,32.4,1194.99
2023-02-02,Store-North,Apparel,0,33,7.11,794.6
2023-02-02,Store-North,Home & Kitchen,1,50,166.93,977.15
2023-02-02,Store-North,Beauty,0,41,12.61,680.49
2023-02-02,Store-South,Electronics,0,41,36.48,1096.08
2023-02-02,Store-South,Apparel,0,32,31.94,810.97
2023-02-02,Store-South,Home & Kitchen,0,34,9.01,755.16
2023-02-02,Store-South,Beauty,0,30,21.31,783.83
2023-02-02,Store-East,Electronics,0,71,11.08,1313.43
2023-02-02,Store-East,Apparel,0,27,32.73,816.72
2023-02-02,Store-East,Home & Kitchen,0,31,46.69,825.96
2023-02-02,Store-East,Beauty,1,68,133.55,1129.14
2023-02-02,Store-West,Electronics,0,53,19.77,1169.81
2023-02-02,Store-West,Apparel,0,48,18.95,813.15
2023-02-02,Store-West,Home & Kitchen,0,23,4.12,814.37
2023-02-02,Store-West,Beauty,0,47,31.65,750.34
2023-02-03,Store-North,Electronics,0,40,34.93,1127.79
2023-02-03,Store-North,Apparel,0,43,39.29,798.11
2023-02-03,Store-North,Home & Kitchen,0,21,36.24,712.43
2023-02-03,Store-North,Beauty,1,29,223.38,957.23
2023-02-03,Store-South,Electronics,0,51,30.82,1045.03
2023-02-03,Store-South,Apparel,0,30,17.92,791.42
2023-02-03,Store-South,Home & Kitchen,0,32,37.75,840.25
2023-02-03,Store-South,Beauty,0,22,30.01,682.89
2023-02-03,Store-East,Electronics,0,32,13.27,1054.78
2023-02-03,Store-East,Apparel,0,31,9.12,835.5
2023-02-03,Store-East,Home & Kitchen,0,23,20.39,719.74
2023-02-03,Store-East,Beauty,0,45,32.67,740.9
2023-02-03,Store-West,Electronics,0,77,29.57,1319.03
2023-02-03,Store-West,Apparel,0,54,42.46,850.85
2023-02-03,Store-West,Home & Kitchen,0,25,40.61,770.22
2023-02-03,Store-West,Beauty,0,27,20.46,780.71
2023-02-04,Store-North,Electronics,1,103,273.67,2294.06
2023-02-04,Store-North,Apparel,1,46,207.13,1355.62
2023-02-04,Store-North,Home & Kitchen,1,93,247.02,1630.51
2023-02-04,Store-North,Beauty,1,91,142.79,1662.72
2023-02-04,Store-South,Electronics,0,61,29.72,1549.67
2023-02-04,Store-South,Apparel,1,85,248.84,1626.03
2023-02-04,Store-South,Home & Kitchen,0,35,27.4,940.54
2023-02-04,Store-South,Beauty,0,46,29.07,991.33
2023-02-04,Store-East,Electronics,0,72,46.77,1431.43
2023-02-04,Store-East,Apparel,0,40,19.22,1188.31
2023-02-04,Store-East,Home & Kitchen,0,38,43.44,1196.21
2023-02-04,Store-East,Beauty,0,34,5.53,1156.37
2023-02-04,Store-West,Electronics,0,58,45.1,1568.46
2023-02-04,Store-West,Apparel,0,61,0.69,1036.91
2023-02-04,Store-West,Home & Kitchen,0,66,23.43,1069.24
2023-02-04,Store-West,Beauty,1,58,237.62,1689.64
2023-02-05,Store-North,Electronics,0,57,27.52,1603.57
2023-02-05,Store-North,Apparel,0,31,45.51,936.24
2023-02-05,Store-North,Home & Kitchen,0,43,39.71,1199.85
2023-02-05,Store-North,Beauty,0,57,39.82,1056.21
2023-02-05,Store-South,Electronics,0,50,37.19,1660.77
2023-02-05,Store-South,Apparel,0,32,7.71,1111.84
2023-02-05,Store-South,Home & Kitchen,0,32,33.48,994.1
2023-02-05,Store-South,Beauty,0,39,45.67,1057.65
2023-02-05,Store-East,Electronics,0,64,5.78,1383.33
2023-02-05,Store-East,Apparel,0,53,33.26,1000.34
2023-02-05,Store-East,Home & Kitchen,1,59,268.54,1713.75
2023-02-05,Store-East,Beauty,0,35,30.96,1060.34
2023-02-05,Store-West,Electronics,0,69,42.97,1562.57
2023-02-05,Store-West,Apparel,0,34,24.3,919.63
2023-02-05,Store-West,Home & Kitchen,1,41,290.29,1402.92
2023-02-05,Store-West,Beauty,0,65,22.49,1056.82
2023-02-06,Store-North,Electronics,0,34,38.92,1162.87
2023-02-06,Store-North,Apparel,0,31,14.2,865.01
2023-02-06,Store-North,Home & Kitchen,0,45,10.44,772.23
2023-02-06,Store-North,Beauty,0,27,20.92,735.82
2023-02-06,Store-South,Electronics,0,45,40.45,1110.46
2023-02-06,Store-South,Apparel,1,63,149.91,1120.96
2023-02-06,Store-South,Home & Kitchen,0,25,22.41,769.73
2023-02-06,Store-South,Beauty,0,46,39.97,820.66
2023-02-06,Store-East,Electronics,1,47,148.55,1562.11
2023-02-06,Store-East,Apparel,0,28,4.56,748.67
2023-02-06,Store-East,Home & Kitchen,0,43,29.77,830.94
2023-02-06,Store-East,Beauty,0,47,9.76,725.6
2023-02-06,Store-West,Electronics,0,60,27.03,1102.14
2023-02-06,Store-West,Apparel,0,39,42.76,836.22
2023-02-06,Store-West,Home & Kitchen,0,25,6.8,786.64
2023-02-06,Store-West,Beauty,0,29,6.26,874.3
2023-02-07,Store-North,Electronics,0,50,38.86,1201.31
2023-02-07,Store-North,Apparel,1,66,160.61,1122.18
2023-02-07,Store-North,Home & Kitchen,0,43,39.22,685.85
2023-02-07,Store-North,Beauty,1,64,84.58,984.61
2023-02-07,Store-South,Electronics,0,70,22.62,1313.76
2023-02-07,Store-South,Apparel,1,43,252.33,1025.95
2023-02-07,Store-South,Home & Kitchen,0,32,7.12,766.85
2023-02-07,Store-South,Beauty,0,43,19.31,884.86
2023-02-07,Store-East,Electronics,0,59,47.15,1370.78
2023-02-07,Store-East,Apparel,0,26,33.71,708.61
2023-02-07,Store-East,Home & Kitchen,0,33,37.37,721.26
2023-02-07,Store-East,Beauty,0,35,27.19,855.79
2023-02-07,Store-West,Electronics,1,51,237.16,1774.96
2023-02-07,Store-West,Apparel,1,43,81.6,1033.06
2023-02-07,Store-West,Home & Kitchen,0,27,16.94,706.36
2023-02-07,Store-West,Beauty,0,22,35.86,732.04
2023-02-08,Store-North,Electronics,0,32,7.45,1085.47
2023-02-08,Store-North,Apparel,0,21,10.51,763.46
2023-02-08,Store-North,Home & Kitchen,0,25,12.89,744.84
2023-02-08,Store-North,Beauty,0,30,12.84,804.08
2023-02-08,Store-South,Electronics,1,63,154.28,1516.94
2023-02-08,Store-South,Apparel,0,38,12.93,845.11
2023-02-08,Store-South,Home & Kitchen,0,27,39.87,819.76
2023-02-08,Store-South,Beauty,0,35,31.06,917.82
2023-02-08,Store-East,Electronics,0,49,9.32,1334.36
2023-02-08,Store-East,Apparel,0,35,10.6,896.15
2023-02-08,Store-East,Home & Kitchen,0,51,42.19,905.79
2023-02-08,Store-East,Beauty,0,48,32.18,872.5
2023-02-08,Store-West,Electronics,0,36,36.45,1210.13
2023-02-08,Store-West,Apparel,0,47,31.28,789.93
2023-02-08,Store-West,Home & Kitchen,0,52,19.77,881.24
2023-02-08,Store-West,Beauty,0,25,0.87,853.53
2023-02-09,Store-North,Electronics,1,80,196.39,1731.11
2023-02-09,Store-North,Apparel,0,35,19.24,759.81
2023-02-09,Store-North,Home & Kitchen,0,54,46.18,887.69
2023-02-09,Store-North,Beauty,0,29,41.43,741.0
2023-02-09,Store-South,Electronics,0,38,25.66,1298.25
2023-02-09,Store-South,Apparel,0,25,24.8,704.78
2023-02-09,Store-South,Home & Kitchen,0,38,29.88,859.6
2023-02-09,Store-South,Beauty,1,34,88.8,1174.95
2023-02-09,Store-East,Electronics,0,29,16.35,1027.41
2023-02-09,Store-East,Apparel,0,51,30.36,819.49
2023-02-09,Store-East,Home & Kitchen,1,47,71.65,1066.36
2023-02-09,Store-East,Beauty,1,40,198.6,1099.17
2023-02-09,Store-West,Electronics,0,52,21.36,1238.31
2023-02-09,Store-West,Apparel,0,24,20.61,758.07
2023-02-09,Store-West,Home & Kitchen,0,45,12.22,735.87
2023-02-09,Store-West,Beauty,0,43,30.3,773.6
2023-02-10,Store-North,Electronics,0,51,1.25,1116.68
2023-02-10,Store-North,Apparel,0,36,14.93,745.03
2023-02-10,Store-North,Home & Kitchen,0,32,24.67,726.99
2023-02-10,Store-North,Beauty,0,24,34.48,717.57
2023-02-10,Store-South,Electronics,0,67,46.59,1172.74
2023-02-10,Store-South,Apparel,0,33,20.35,875.62
2023-02-10,Store-South,Home & Kitchen,1,41,101.81,1103.62
2023-02-10,Store-South,Beauty,0,30,8.63,762.51
2023-02-10,Store-East,Electronics,0,49,26.11,1206.86
2023-02-10,Store-East,Apparel,1,52,149.82,1162.13
2023-02-10,Store-East,Home & Kitchen,0,37,21.53,874.57
2023-02-10,Store-East,Beauty,1,34,89.73,1015.0
2023-02-10,Store-West,Electronics,0,54,44.03,1239.74
2023-02-10,Store-West,Apparel,1,39,135.75,1010.78
2023-02-10,Store-West,Home & Kitchen,0,28,40.59,892.6
2023-02-10,Store-West,Beauty,0,25,10.58,686.86
2023-02-11,Store-North,Electronics,0,92,36.37,1580.37
2023-02-11,Store-North,Apparel,0,53,6.79,1118.41
2023-02-11,Store-North,Home & Kitchen,0,41,10.99,1122.62
2023-02-11,Store-North,Beauty,0,30,27.18,965.9
2023-02-11,Store-South,Electronics,1,99,246.72,1996.49
2023-02-11,Store-South,Apparel,0,66,8.84,1016.37
2023-02-11,Store-South,Home & Kitchen,0,30,22.11,944.29
2023-02-11,Store-South,Beauty,0,41,22.99,1145.17
2023-02-11,Store-East,Electronics,0,50,20.32,1411.5
2023-02-11,Store-East,Apparel,0,51,27.5,1153.63
2023-02-11,Store-East,Home & Kitchen,1,51,126.81,1353.25
2023-02-11,Store-East,Beauty,1,67,169.76,1550.81
2023-02-11,Store-West,Electronics,0,55,47.28,1509.3
2023-02-11,Store-West,Apparel,0,47,41.02,950.44
2023-02-11,Store-West,Home & Kitchen,0,36,19.5,951.08
2023-02-11,Store-West,Beauty,0,30,23.56,1034.09
2023-02-12,Store-North,Electronics,0,80,45.05,1808.34
2023-02-12,Store-North,Apparel,0,38,35.56,1174.83
2023-02-12,Store-North,Home & Kitchen,1,88,278.64,1464.07
2023-02-12,Store-North,Beauty,0,43,27.61,927.24
2023-02-12,Store-South,Electronics,0,60,48.78,1716.69
2023-02-12,Store-South,Apparel,0,34,7.43,1191.85
2023-02-12,Store-South,Home & Kitchen,0,40,8.75,1129.79
2023-02-12,Store-South,Beauty,1,72,134.54,1510.1
2023-02-12,Store-East,Electronics,0,65,17.1,1826.82
2023-02-12,Store-East,Apparel,0,43,36.51,1042.85
2023-02-12,Store-East,Home & Kitchen,0,43,43.13,1119.74
2023-02-12,Store-East,Beauty,0,38,15.5,1178.0
2023-02-12,Store-West,Electronics,0,43,26.31,1463.59
2023-02-12,Store-West,Apparel,1,83,179.38,1411.31
2023-02-12,Store-West,Home & Kitchen,0,38,15.45,954.21
2023-02-12,Store-West,Beauty,0,33,10.55,1042.44
2023-02-13,Store-North,Electronics,0,38,39.77,1084.65
2023-02-13,Store-North,Apparel,0,21,35.59,739.64
2023-02-13,Store-North,Home & Kitchen,0,31,2.5,908.94
2023-02-13,Store-North,Beauty,0,30,43.55,696.63
2023-02-13,Store-South,Electronics,0,37,45.44,1267.91
2023-02-13,Store-South,Apparel,0,45,13.77,869.16
2023-02-13,Store-South,Home & Kitchen,0,29,3.99,792.41
2023-02-13,Store-South,Beauty,0,29,26.66,738.14
2023-02-13,Store-East,Electronics,1,59,51.69,1709.57
2023-02-13,Store-East,Apparel,0,23,25.53,812.1
2023-02-13,Store-East,Home & Kitchen,0,52,5.52,871.35
2023-02-13,Store-East,Beauty,0,31,34.14,898.37
2023-02-13,Store-West,Electronics,0,39,10.85,1371.9
2023-02-13,Store-West,Apparel,1,58,159.8,1091.48
2023-02-13,Store-West,Home & Kitchen,0,23,18.73,680.35
2023-02-13,Store-West,Beauty,1,68,275.99,1127.91
2023-02-14,Store-North,Electronics,0,41,3.19,1309.9
2023-02-14,Store-North,Apparel,0,33,10.5,823.41
2023-02-14,Store-North,Home & Kitchen,0,25,14.85,812.69
2023-02-14,Store-North,Beauty,0,51,45.42,768.28
2023-02-14,Store-South,Electronics,0,56,47.27,1363.63
2023-02-14,Store-South,Apparel,1,41,276.73,1267.99
2023-02-14,Store-South,Home & Kitchen,1,83,245.15,1286.26
2023-02-14,Store-South,Beauty,0,39,18.72,783.39
2023-02-14,Store-East,Electronics,0,81,26.26,1353.01
2023-02-14,Store-East,Apparel,1,51,259.24,1202.16
2023-02-14,Store-East,Home & Kitchen,0,30,27.51,844.65
2023-02-14,Store-East,Beauty,1,62,108.7,1058.89
2023-02-14,Store-West,Electronics,0,40,15.83,1056.28
2023-02-14,Store-West,Apparel,1,48,93.32,973.86
2023-02-14,Store-West,Home & Kitchen,0,22,1.8,748.78
2023-02-14,Store-West,Beauty,0,26,3.78,872.27
2023-02-15,Store-North,Electronics,0,58,2.43,1148.67
2023-02-15,Store-North,Apparel,0,32,36.76,742.29
2023-02-15,Store-North,Home & Kitchen,0,39,46.27,719.21
2023-02-15,Store-North,Beauty,0,29,17.85,767.68
2023-02-15,Store-South,Electronics,0,64,14.18,1343.8
2023-02-15,Store-South,Apparel,0,31,11.03,756.05
2023-02-15,Store-South,Home & Kitchen,0,39,19.18,848.61
2023-02-15,Store-South,Beauty,0,40,13.2,720.93
2023-02-15,Store-East,Electronics,0,61,17.12,1205.23
2023-02-15,Store-East,Apparel,0,35,8.36,817.36
2023-02-15,Store-East,Home & Kitchen,0,50,36.88,898.73
2023-02-15,Store-East,Beauty,0,29,10.4,785.31
2023-02-15,Store-West,Electronics,0,33,7.03,1069.56
2023-02-15,Store-West,Apparel,0,28,27.56,745.89
2023-02-15,Store-West,Home & Kitchen,1,38,210.77,1260.1
2023-02-15,Store-West,Beauty,0,47,39.35,777.24
2023-02-16,Store-North,Electronics,0,38,11.66,1069.82
2023-02-16,Store-North,Apparel,0,22,27.5,703.1
2023-02-16,Store-North,Home & Kitchen,0,48,49.72,868.36
2023-02-16,Store-North,Beauty,0,34,49.76,811.44
2023-02-16,Store-South,Electronics,1,80,179.43,1918.14
2023-02-16,Store-South,Apparel,1,66,53.57,1006.24
2023-02-16,Store-South,Home & Kitchen,0,28,25.22,902.23
2023-02-16,Store-South,Beauty,0,27,43.49,833.61
2023-02-16,Store-East,Electronics,1,51,78.14,1743.33
2023-02-16,Store-East,Apparel,0,34,10.1,860.92
2023-02-16,Store-East,Home & Kitchen,0,37,19.42,850.84
2023-02-16,Store-East,Beauty,0,35,2.19,880.34
2023-02-16,Store-West,Electronics,0,74,2.17,1171.01
2023-02-16,Store-West,Apparel,0,21,20.89,760.03
2023-02-16,Store-West,Home & Kitchen,0,22,34.78,739.95
2023-02-16,Store-West,Beauty,0,51,14.71,919.04
2023-02-17,Store-North,Electronics,0,72,0.75,1107.65
2023-02-17,Store-North,Apparel,0,20,39.31,685.97
2023-02-17,Store-North,Home & Kitchen,0,23,26.83,820.6
2023-02-17,Store-North,Beauty,0,32,44.66,697.28
2023-02-17,Store-South,Electronics,0,64,35.83,1215.18
2023-02-17,Store-South,Apparel,0,45,17.11,832.92
2023-02-17,Store-South,Home & Kitchen,1,67,164.2,1073.18
2023-02-17,Store-South,Beauty,0,32,8.48,705.51
2023-02-17,Store-East,Electronics,1,88,280.01,1647.39
2023-02-17,Store-East,Apparel,0,30,28.54,838.61
2023-02-17,Store-East,Home & Kitchen,0,35,28.27,766.33
2023-02-17,Store-East,Beauty,0,29,35.87,711.55
2023-02-17,Store-West,Electronics,0,44,33.18,1130.58
2023-02-17,Store-West,Apparel,0,25,24.47,881.08
2023-02-17,Store-West,Home & Kitchen,0,25,25.61,680.65
2023-02-17,Store-West,Beauty,0,47,39.73,875.26
2023-02-18,Store-North,Electronics,0,75,41.56,1713.68
2023-02-18,Store-North,Apparel,0,37,12.13,1110.44
2023-02-18,Store-North,Home & Kitchen,0,45,43.59,1220.02
2023-02-18,Store-North,Beauty,0,57,30.41,1013.4
2023-02-18,Store-South,Electronics,0,53,31.73,1474.71
2023-02-18,Store-South,Apparel,1,59,299.6,1374.15
2023-02-18,Store-South,Home & Kitchen,0,32,10.64,1050.41
2023-02-18,Store-South,Beauty,0,56,33.82,995.48
2023-02-18,Store-East,Electronics,0,50,5.87,1523.63
2023-02-18,Store-East,Apparel,1,64,139.66,1617.1
2023-02-18,Store-East,Home & Kitchen,1,54,233.83,1410.22
2023-02-18,Store-East,Beauty,0,59,14.95,1051.37
2023-02-18,Store-West,Electronics,0,41,5.75,1436.25
2023-02-18,Store-West,Apparel,0,35,4.22,1227.23
2023-02-18,Store-West,Home & Kitchen,0,35,49.71,1189.41
2023-02-18,Store-West,Beauty,1,96,156.37,1682.59
2023-02-19,Store-North,Electronics,0,77,32.9,1615.14
2023-02-19,Store-North,Apparel,0,56,6.87,1105.17
2023-02-19,Store-North,Home & Kitchen,0,51,12.93,956.3
2023-02-19,Store-North,Beauty,0,45,24.84,1057.65
2023-02-19,Store-South,Electronics,0,74,31.0,1403.07
2023-02-19,Store-South,Apparel,1,53,149.52,1577.97
2023-02-19,Store-South,Home & Kitchen,0,51,45.44,1098.98
2023-02-19,Store-South,Beauty,0,44,10.52,1232.88
2023-02-19,Store-East,Electronics,0,49,49.43,1436.65
2023-02-19,Store-East,Apparel,1,77,134.7,1727.29
2023-02-19,Store-East,Home & Kitchen,0,53,18.01,1218.89
2023-02-19,Store-East,Beauty,0,51,48.84,1099.49
2023-02-19,Store-West,Electronics,0,47,30.21,1523.15
2023-02-19,Store-West,Apparel,0,41,22.79,1144.82
2023-02-19,Store-West,Home & Kitchen,0,38,11.69,1129.81
2023-02-19,Store-West,Beauty,0,33,26.12,1104.22
2023-02-20,Store-North,Electronics,0,46,32.75,1244.3
2023-02-20,Store-North,Apparel,0,51,29.49,829.01
2023-02-20,Store-North,Home & Kitchen,0,36,42.7,842.31
2023-02-20,Store-North,Beauty,0,22,18.96,771.24
2023-02-20,Store-South,Electronics,0,45,21.1,1178.02
2023-02-20,Store-South,Apparel,0,47,19.89,858.32
2023-02-20,Store-South,Home & Kitchen,0,38,33.38,898.72
2023-02-20,Store-South,Beauty,0,29,7.24,919.55
2023-02-20,Store-East,Electronics,1,53,212.28,1467.42
2023-02-20,Store-East,Apparel,0,38,21.13,916.44
2023-02-20,Store-East,Home & Kitchen,0,39,7.75,790.46
2023-02-20,Store-East,Beauty,0,19,18.42,686.72
2023-02-20,Store-West,Electronics,0,61,42.37,1353.76
2023-02-20,Store-West,Apparel,1,38,59.22,1081.69
2023-02-20,Store-West,Home & Kitchen,0,32,35.42,816.8
2023-02-20,Store-West,Beauty,0,25,19.19,806.44
2023-02-21,Store-North,Electronics,0,56,31.66,1108.34
2023-02-21,Store-North,Apparel,0,26,31.31,832.32
2023-02-21,Store-North,Home & Kitchen,0,23,6.68,780.5
2023-02-21,Store-North,Beauty,0,42,17.77,915.46
2023-02-21,Store-South,Electronics,0,39,35.04,1166.82
2023-02-21,Store-South,Apparel,1,60,65.84,1160.85
2023-02-21,Store-South,Home & Kitchen,1,67,192.59,1178.58
2023-02-21,Store-South,Beauty,0,25,4.28,825.86
2023-02-21,Store-East,Electronics,0,31,3.67,1099.15
2023-02-21,Store-East,Apparel,0,27,29.35,875.76
2023-02-21,Store-East,Home & Kitchen,0,38,19.92,715.13
2023-02-21,Store-East,Beauty,0,44,8.54,819.65
2023-02-21,Store-West,Electronics,1,44,193.9,1440.1
2023-02-21,Store-West,Apparel,0,30,27.88,872.67
2023-02-21,Store-West,Home & Kitchen,0,21,42.86,721.94
2023-02-21,Store-West,Beauty,1,36,290.05,1134.24
2023-02-22,Store-North,Electronics,0,86,26.11,1337.5
2023-02-22,Store-North,Apparel,0,53,14.11,848.82
2023-02-22,Store-North,Home & Kitchen,0,40,25.76,782.69
2023-02-22,Store-North,Beauty,0,32,15.78,722.91
2023-02-22,Store-South,Electronics,1,71,178.42,1925.57
2023-02-22,Store-South,Apparel,0,41,4.89,896.37
2023-02-22,Store-South,Home & Kitchen,0,35,6.25,708.14
2023-02-22,Store-South,Beauty,0,28,1.45,821.98
2023-02-22,Store-East,Electronics,0,50,33.65,1030.39
2023-02-22,Store-East,Apparel,0,24,13.44,763.7
2023-02-22,Store-East,Home & Kitchen,0,21,38.9,708.81
2023-02-22,Store-East,Beauty,1,36,288.95,1152.46
2023-02-22,Store-West,Electronics,0,37,35.21,1195.95
2023-02-22,Store-West,Apparel,0,33,35.1,800.27
2023-02-22,Store-West,Home & Kitchen,0,24,7.4,714.51
2023-02-22,Store-West,Beauty,0,51,47.7,822.36
2023-02-23,Store-North,Electronics,0,63,17.91,1298.96
2023-02-23,Store-North,Apparel,0,29,0.29,873.24
2023-02-23,Store-North,Home & Kitchen,0,39,30.23,820.64
2023-02-23,Store-North,Beauty,0,30,47.06,864.88
2023-02-23,Store-South,Electronics,0,41,1.56,1188.47
2023-02-23,Store-South,Apparel,0,34,21.63,818.78
2023-02-23,Store-South,Home & Kitchen,0,46,31.2,778.62
2023-02-23,Store-South,Beauty,0,34,23.81,846.33
2023-02-23,Store-East,Electronics,0,40,26.49,1333.13
2023-02-23,Store-East,Apparel,1,35,132.47,1081.31
2023-02-23,Store-East,Home & Kitchen,0,22,40.77,712.35
